,playerid,name,twit_url,twit_handle,insta_url,insta_handle,twit_id,twit_followers_count,twit_tweet_count,tweet_retweet_count,tweet_reply_count,tweet_like_count,tweet_quote_count,pos,age,tm,g,gs,mp,fg,fga,fgpct,threep,threepa,threeppct,twop,twopa,twoppct,efgpct,ft,fta,ftpct,orb,drb,trb,ast,stl,blk,tov,pf,pts,dist,pct_of_fga_by_distance_2p,pct_of_fga_by_distance_0to3,pct_of_fga_by_distance_3to10,pct_of_fga_by_distance_10to16,pct_of_fga_by_distance_16to3p,pct_of_fga_by_distance_3p,fgpct_by_distance_2p,fgpct_by_distance_0to3,fgpct_by_distance_3to10,fgpct_by_distance_10to16,fgpct_by_distance_16to3p,fgpct_by_distance_3p,pct_of_fg_astd_2p,pct_of_fg_astd_3p,dunks_pctfga,dunks_num,corner_3s_pct3pa,corner_3s_3ppct,heaves_att,heaves_num,salary_2021_22,br_name,br_url,twit_likes_per_post,inst_id,inst_followers,inst_follows,inst_posts,inst_likes_12,inst_comments_12,inst_likes_per_week,inst_comments_per_week
173,1628432,Davon Reed,https://twitter.com/ClutchREED_5,ClutchREED_5,https://instagram.com/clutchreed_5,clutchreed_5,369682039,5210,19468,252627,145,4135,24,SG,26.0,DEN,28.0,3.0,399.0,45.0,95.0,0.474,23.0,53.0,0.434,22.0,42.0,0.524,0.595,4.0,5.0,0.8,10.0,63.0,73.0,29.0,17.0,3.0,8.0,40.0,117.0,18.6,0.442,0.105,0.116,0.084,0.137,0.558,0.524,0.6,0.273,0.75,0.538,0.434,0.545,0.913,0.021,0.0,0.264,0.357,0.0,0.0,532398,Davon Reed,https://www.basketball-reference.com/players/r/reedda01.html,0.2123998356276967,32839690,33019,1293,317,9683,548,639.4433962264151,36.18867924528302
174,1628420,Monte Morris,https://twitter.com/BigGameTae,BigGameTae,https://instagram.com/biggametae,biggametae,1108090623884705794,20405,2062,15610,594,37568,152,PG,26.0,DEN,51.0,50.0,1529.0,260.0,549.0,0.474,82.0,220.0,0.373,178.0,329.0,0.541,0.548,43.0,51.0,0.843,19.0,131.0,150.0,219.0,35.0,8.0,53.0,61.0,645.0,16.4,0.599,0.142,0.128,0.142,0.188,0.401,0.541,0.744,0.457,0.487,0.485,0.373,0.449,0.927,0.0,0.0,0.332,0.356,0.0,0.0,8449074,Monte Morris,https://www.basketball-reference.com/players/m/morrimo01.html,18.2192046556741,0,0,0,0,0,0,0.0,0.0
175,203999,Nikola Jokic,https://twitter.com/JokicNikola15,JokicNikola15,https://instagram.com/nikolajokicofficial,nikolajokicofficial,1283904777492017160,564,0,0,0,0,0,C,26.0,DEN,48.0,48.0,1580.0,474.0,820.0,0.578,75.0,200.0,0.375,399.0,620.0,0.644,0.624,217.0,266.0,0.816,128.0,527.0,655.0,378.0,68.0,34.0,174.0,122.0,1240.0,10.7,0.756,0.291,0.332,0.088,0.045,0.244,0.644,0.77,0.592,0.556,0.378,0.375,0.581,0.947,0.033,25.0,0.035,0.286,2.0,0.0,31579390,Nikola Jokic,https://www.basketball-reference.com/players/j/jokicni01.html,,0,0,0,0,0,0,0.0,0.0
176,1630192,Zeke Nnaji,https://twitter.com/ZekeNnaji_Hoopz,ZekeNnaji_Hoopz,https://instagram.com/zekennaji,zekennaji,725874444674187264,8173,503,1786,40,1550,8,PF,21.0,DEN,38.0,1.0,623.0,93.0,170.0,0.547,36.0,73.0,0.493,57.0,97.0,0.588,0.653,38.0,62.0,0.613,55.0,85.0,140.0,13.0,12.0,12.0,19.0,73.0,260.0,12.9,0.571,0.365,0.153,0.006,0.047,0.429,0.588,0.742,0.269,0.0,0.5,0.493,0.561,0.944,0.129,19.0,0.425,0.548,0.0,0.0,2498760,Zeke Nnaji,https://www.basketball-reference.com/players/n/nnajize01.html,3.081510934393638,13072497595,29866,193,67,39676,468,2893.041666666667,34.125
177,203085,Austin Rivers,https://twitter.com/AustinRivers25,AustinRivers25,https://instagram.com/austinjrivers,austinjrivers,156521166,288065,3655,1546,1641,11423,193,SG,29.0,DEN,40.0,13.0,845.0,89.0,219.0,0.406,51.0,145.0,0.352,38.0,74.0,0.514,0.523,19.0,27.0,0.704,13.0,51.0,64.0,43.0,28.0,4.0,32.0,63.0,248.0,18.2,0.338,0.142,0.164,0.023,0.009,0.662,0.514,0.742,0.389,0.2,0.0,0.352,0.526,0.843,0.005,1.0,0.372,0.556,0.0,0.0,2401537,Austin Rivers,https://www.basketball-reference.com/players/r/riverau01.html,3.12530779753762,54752764,430084,609,474,55766,670,3682.66037735849,44.24528301886792
178,1627750,Jamal Murray,https://twitter.com/BeMore27,BeMore27,https://instagram.com/bemore27,bemore27,3184000707,265244,1074,38205,1824,165005,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29467800,Jamal Murray,https://www.basketball-reference.com/players/m/murraja01.html,153.63594040968343,3409983864,1561,25,18,0,0,0.0,0.0
179,1628427,Vlatko Cancar,https://twitter.com/CancarVlatko,CancarVlatko,https://instagram.com/cancar31,cancar31,975483243972751363,3693,141,29,17,670,0,PF,24.0,DEN,14.0,1.0,152.0,22.0,39.0,0.564,7.0,12.0,0.583,15.0,27.0,0.556,0.654,9.0,12.0,0.75,6.0,17.0,23.0,13.0,2.0,3.0,8.0,13.0,60.0,11.0,0.692,0.359,0.205,0.103,0.026,0.308,0.556,0.786,0.375,0.25,0.0,0.583,0.933,1.0,0.026,1.0,0.417,0.4,0.0,0.0,1782621,Vlatko Cancar,https://www.basketball-reference.com/players/c/cancavl01.html,4.75177304964539,975090868,24153,416,203,14289,185,854.8974358974358,11.068376068376068
180,201145,Jeff Green,https://twitter.com/unclejeffgreen,unclejeffgreen,https://instagram.com/unclejeffgreen,unclejeffgreen,363365354,155707,14539,0,0,0,0,C,35.0,DEN,50.0,38.0,1228.0,187.0,364.0,0.514,36.0,112.0,0.321,151.0,252.0,0.599,0.563,103.0,126.0,0.817,28.0,129.0,157.0,59.0,15.0,21.0,46.0,111.0,513.0,11.2,0.692,0.321,0.264,0.071,0.036,0.308,0.599,0.786,0.5,0.346,0.154,0.321,0.801,1.0,0.132,43.0,0.473,0.34,1.0,0.0,4500000,Jeff Green,https://www.basketball-reference.com/players/g/greenje02.html,0.0,277152432,323261,981,598,92448,953,6163.2,63.53333333333333
181,203932,Aaron Gordon,https://twitter.com/Double0AG,Double0AG,https://instagram.com/aarongordon,aarongordon,614024492,198227,2533,896,17,508,3,PF,26.0,DEN,49.0,49.0,1555.0,277.0,533.0,0.52,58.0,172.0,0.337,219.0,361.0,0.607,0.574,107.0,146.0,0.733,84.0,195.0,279.0,127.0,32.0,28.0,85.0,90.0,719.0,11.7,0.677,0.358,0.176,0.099,0.043,0.323,0.607,0.801,0.404,0.321,0.478,0.337,0.612,0.81,0.146,72.0,0.401,0.391,2.0,0.0,16409091,Aaron Gordon,https://www.basketball-reference.com/players/g/gordoaa01.html,0.2005527043031978,1259753047,1167901,1042,177,145122,1023,9235.036363636364,65.10000000000001
182,1628975,Jevon Carter,https://twitter.com/nextlevel_03,nextlevel_03,https://instagram.com/nexylevel_03,nexylevel_03,1011647002776670209,25529,1538,23632,31,597,7,PG,26.0,BRK,41.0,1.0,484.0,48.0,147.0,0.327,36.0,106.0,0.34,12.0,41.0,0.293,0.449,6.0,8.0,0.75,7.0,50.0,57.0,40.0,14.0,10.0,19.0,41.0,138.0,22.1,0.279,0.048,0.014,0.054,0.163,0.721,0.293,0.143,0.0,0.375,0.333,0.34,0.5,0.806,0.007,1.0,0.283,0.4,1.0,0.0,3650000,Jevon Carter,https://www.basketball-reference.com/players/c/carteje01.html,0.3881664499349805,1203616175,85154,610,468,45055,450,4043.397435897436,40.38461538461539
183,1628971,Bruce Brown,https://twitter.com/BruceBrown11,BruceBrown11,https://instagram.com/brucebrown11,brucebrown11,362258536,11718,2474,0,0,0,0,SF,25.0,BRK,45.0,19.0,924.0,115.0,241.0,0.477,11.0,37.0,0.297,104.0,204.0,0.51,0.5,31.0,42.0,0.738,55.0,137.0,192.0,53.0,42.0,23.0,31.0,106.0,272.0,7.6,0.846,0.407,0.332,0.095,0.012,0.154,0.51,0.653,0.4,0.348,0.0,0.297,0.712,1.0,0.075,17.0,0.811,0.3,0.0,0.0,4736102,Bruce Brown,https://www.basketball-reference.com/players/b/brownbr01.html,0.0,29282491,78679,685,67,28323,945,1888.2,63.0
184,201933,Blake Griffin,https://twitter.com/blakegriffin23,blakegriffin23,https://instagram.com/blakegriffin23,blakegriffin23,34430522,4477302,2832,1339,177,17807,73,PF,32.0,BRK,43.0,22.0,799.0,109.0,264.0,0.413,28.0,122.0,0.23,81.0,142.0,0.57,0.466,44.0,60.0,0.733,51.0,141.0,192.0,92.0,23.0,12.0,21.0,79.0,290.0,13.2,0.538,0.36,0.136,0.03,0.011,0.462,0.57,0.611,0.528,0.25,0.667,0.23,0.679,0.929,0.064,12.0,0.287,0.229,0.0,0.0,32405817,Blake Griffin,https://www.basketball-reference.com/players/g/griffbl01.html,6.287782485875706,26867055,3833985,531,167,72594,580,5031.267326732674,40.1980198019802
185,1630561,David Duke Jr.,https://twitter.com/daviddukejr,daviddukejr,https://instagram.com/daviddukejr,daviddukejr,1431604940,8534,1772,31793,962,17071,153,PG,22.0,BRK,15.0,7.0,273.0,34.0,91.0,0.374,8.0,31.0,0.258,26.0,60.0,0.433,0.418,16.0,19.0,0.842,28.0,32.0,60.0,15.0,11.0,6.0,8.0,29.0,92.0,10.2,0.659,0.495,0.11,0.022,0.033,0.341,0.433,0.489,0.3,0.0,0.333,0.258,0.577,1.0,0.088,8.0,0.581,0.278,0.0,0.0,462629,David Duke Jr.,https://www.basketball-reference.com/players/d/dukeda01.html,9.633747178329571,426686677,34502,395,32,79458,1311,5150.055555555556,84.97222222222221
186,201142,Kevin Durant,https://twitter.com/KDTrey5,KDTrey5,https://instagram.com/easymoneysniper,easymoneysniper,35936474,19547425,24487,243776,44494,2116114,49925,PF,33.0,BRK,36.0,36.0,1313.0,379.0,729.0,0.52,67.0,180.0,0.372,312.0,549.0,0.568,0.566,228.0,255.0,0.894,20.0,247.0,267.0,207.0,28.0,34.0,107.0,68.0,1053.0,14.5,0.753,0.123,0.159,0.313,0.158,0.247,0.568,0.767,0.509,0.518,0.574,0.372,0.526,0.612,0.04,26.0,0.067,0.5,0.0,0.0,40918900,Kevin Durant,https://www.basketball-reference.com/players/d/duranke01.html,86.41785437170743,13864937,12707182,2444,29,577519,93,58588.88405797101,9.434782608695652
187,201988,Patty Mills,https://twitter.com/Patty_Mills,Patty_Mills,https://instagram.com/balapat,balapat,48176112,423197,16997,1897,436,23562,505,PG,33.0,BRK,53.0,36.0,1635.0,255.0,588.0,0.434,173.0,408.0,0.424,82.0,180.0,0.456,0.581,38.0,43.0,0.884,12.0,103.0,115.0,135.0,38.0,15.0,50.0,76.0,721.0,21.0,0.306,0.075,0.039,0.073,0.119,0.694,0.456,0.727,0.217,0.442,0.371,0.424,0.622,0.919,0.0,0.0,0.26,0.368,1.0,0.0,5890000,Patty Mills,https://www.basketball-reference.com/players/m/millspa02.html,1.386244631405542,1339157767,584823,303,737,482789,3831,28399.352941176472,225.35294117647052
188,202681,Kyrie Irving,https://twitter.com/KyrieIrving,KyrieIrving,https://instagram.com/kyrieirving,kyrieirving,317370751,4391841,3372,41974,9477,253433,7707,PG,29.0,BRK,12.0,12.0,427.0,108.0,237.0,0.456,29.0,79.0,0.367,79.0,158.0,0.5,0.517,33.0,36.0,0.917,8.0,49.0,57.0,64.0,13.0,7.0,29.0,28.0,278.0,16.0,0.667,0.089,0.198,0.215,0.165,0.333,0.5,0.714,0.532,0.471,0.385,0.367,0.241,0.621,0.0,0.0,0.101,0.375,0.0,0.0,35053700,Kyrie Irving,https://www.basketball-reference.com/players/i/irvinky01.html,75.15806642941874,10768203,15917997,686,309,3260185,39317,304283.93333333335,3669.586666666667
189,203925,Joe Harris,,,https://instagram.com/joeharris__12,joeharris__12,0,0,0,0,0,0,0,SF,30.0,BRK,14.0,14.0,423.0,56.0,124.0,0.452,41.0,88.0,0.466,15.0,36.0,0.417,0.617,5.0,6.0,0.833,5.0,51.0,56.0,14.0,7.0,2.0,16.0,31.0,158.0,19.6,0.29,0.113,0.105,0.048,0.024,0.71,0.417,0.429,0.385,0.5,0.333,0.466,0.867,1.0,0.0,0.0,0.307,0.63,0.0,0.0,17357143,Joe Harris,https://www.basketball-reference.com/players/h/harrijo01.html,,7656527741,132616,464,93,0,0,0.0,0.0
190,201935,James Harden,https://twitter.com/JHarden13,JHarden13,https://instagram.com/jharden13,jharden13,50811932,7403988,13295,112054,86556,1175866,13836,PG,32.0,BRK,44.0,44.0,1627.0,292.0,706.0,0.414,102.0,307.0,0.332,190.0,399.0,0.476,0.486,304.0,350.0,0.869,42.0,309.0,351.0,447.0,56.0,31.0,212.0,105.0,990.0,14.2,0.565,0.239,0.242,0.061,0.023,0.435,0.476,0.574,0.386,0.419,0.563,0.332,0.158,0.235,0.008,6.0,0.052,0.188,0.0,0.0,44310840,James Harden,https://www.basketball-reference.com/players/h/hardeja01.html,88.44422715306506,12043476,11623351,478,43,2211079,17043,132286.77777777778,1019.6666666666666
191,1630556,Kessler Edwards,https://twitter.com/KesslerEdwards,KesslerEdwards,https://instagram.com/kessleredwards,kessleredwards,718577268,2089,539,0,0,0,0,SF,21.0,BRK,23.0,16.0,588.0,65.0,153.0,0.425,28.0,75.0,0.373,37.0,78.0,0.474,0.516,6.0,8.0,0.75,27.0,74.0,101.0,16.0,19.0,15.0,26.0,46.0,164.0,14.4,0.51,0.314,0.098,0.072,0.026,0.49,0.474,0.458,0.267,0.727,0.75,0.373,0.595,1.0,0.105,12.0,0.387,0.31,0.0,0.0,462629,Kessler Edwards,https://www.basketball-reference.com/players/e/edwarke02.html,0.0,270160540,12749,523,15,8872,318,722.1395348837209,25.88372093023256
192,201949,James Johnson,https://twitter.com/IamJJ16,IamJJ16,https://instagram.com/james16johnson_,james16johnson_,3033470114,26403,496,0,0,0,0,PF,34.0,BRK,39.0,5.0,735.0,95.0,196.0,0.485,13.0,46.0,0.283,82.0,150.0,0.547,0.518,11.0,29.0,0.379,38.0,99.0,137.0,74.0,20.0,15.0,28.0,89.0,214.0,8.2,0.765,0.536,0.173,0.036,0.02,0.235,0.547,0.638,0.382,0.143,0.25,0.283,0.524,0.923,0.087,15.0,0.478,0.318,0.0,0.0,2641691,James Johnson,https://www.basketball-reference.com/players/j/johnsja01.html,0.0,6936964476,79288,550,14,13687,145,847.8672566371681,8.982300884955752
193,1630549,Day'Ron Sharpe,https://twitter.com/dayron_sharpe,dayron_sharpe,https://instagram.com/d.sharpe23,d.sharpe23,3355932731,5506,233,409,14,822,3,PF,20.0,BRK,26.0,8.0,326.0,71.0,126.0,0.563,1.0,4.0,0.25,70.0,122.0,0.574,0.567,18.0,30.0,0.6,67.0,63.0,130.0,12.0,7.0,15.0,27.0,54.0,161.0,2.8,0.968,0.794,0.151,0.024,0.0,0.032,0.574,0.64,0.263,0.333,0.0,0.25,0.643,1.0,0.198,19.0,0.0,0.0,0.0,0.0,2009160,Day'Ron Sharpe,https://www.basketball-reference.com/players/s/sharpda01.html,3.5278969957081543,1491880010,42392,557,38,29569,672,2049.3366336633662,46.57425742574257
194,200746,LaMarcus Aldridge,https://twitter.com/aldridge_12,aldridge_12,https://instagram.com/aldridge_121,aldridge_121,248829112,748696,3480,1561,241,30630,143,C,36.0,BRK,36.0,11.0,825.0,207.0,373.0,0.555,12.0,38.0,0.316,195.0,335.0,0.582,0.571,58.0,68.0,0.853,54.0,148.0,202.0,31.0,13.0,39.0,32.0,63.0,484.0,12.4,0.898,0.204,0.172,0.236,0.287,0.102,0.582,0.724,0.516,0.545,0.551,0.316,0.764,1.0,0.035,13.0,0.316,0.333,0.0,0.0,2641691,LaMarcus Aldridge,https://www.basketball-reference.com/players/a/aldrila01.html,8.801724137931034,3526338795,402620,238,306,74717,891,4842.768518518518,57.75
195,1630560,Cam Thomas,https://twitter.com/24_camthomas,24_camthomas,https://instagram.com/cam.__thomas,cam.__thomas,3135356688,12017,965,3176,355,17070,496,SG,20.0,BRK,43.0,1.0,785.0,144.0,329.0,0.438,31.0,120.0,0.258,113.0,209.0,0.541,0.485,47.0,60.0,0.783,8.0,96.0,104.0,51.0,22.0,7.0,36.0,36.0,366.0,16.2,0.635,0.112,0.137,0.225,0.161,0.365,0.541,0.595,0.6,0.568,0.415,0.258,0.513,0.742,0.003,0.0,0.192,0.391,0.0,0.0,2036280,Cam Thomas,https://www.basketball-reference.com/players/t/thomaca02.html,17.689119170984455,358589750,102789,224,13,153125,1439,9570.3125,89.9375
196,200794,Paul Millsap,https://twitter.com/Paulmillsap4,Paulmillsap4,https://instagram.com/paulmillsap4,paulmillsap4,1009296320,77306,823,4855,864,45357,383,PF,36.0,BRK,24.0,0.0,270.0,32.0,85.0,0.376,6.0,27.0,0.222,26.0,58.0,0.448,0.412,12.0,17.0,0.706,29.0,60.0,89.0,24.0,5.0,11.0,11.0,48.0,82.0,11.1,0.682,0.376,0.212,0.082,0.012,0.318,0.448,0.531,0.389,0.286,0.0,0.222,0.462,1.0,0.047,3.0,0.37,0.1,0.0,0.0,2641691,Paul Millsap,https://www.basketball-reference.com/players/m/millspa01.html,55.11178614823815,268098118,257021,435,1,5240,311,6113.333333333334,362.83333333333337
197,1629651,Nic Claxton,https://twitter.com/_claxton33,_claxton33,https://instagram.com/nicolasclaxton,nicolasclaxton,2287613209,12905,442,0,0,0,0,C,22.0,BRK,25.0,18.0,530.0,99.0,155.0,0.639,0.0,0.0,,99.0,155.0,0.639,0.639,30.0,53.0,0.566,55.0,85.0,140.0,21.0,12.0,28.0,18.0,56.0,228.0,2.4,1.0,0.723,0.252,0.026,0.0,0.0,0.639,0.786,0.256,0.25,0.0,0.0,0.717,0.0,0.323,46.0,0.0,0.0,0.0,0.0,1782621,Nic Claxton,https://www.basketball-reference.com/players/c/claxtni01.html,0.0,717702037,100327,476,14,95776,2062,10314.33846153846,222.06153846153845
198,1627761,DeAndre' Bembry,,,https://instagram.com/fearthefro95,fearthefro95,0,0,0,0,0,0,0,SF,27.0,BRK,48.0,20.0,949.0,121.0,213.0,0.568,15.0,36.0,0.417,106.0,177.0,0.599,0.603,21.0,35.0,0.6,38.0,114.0,152.0,60.0,47.0,25.0,30.0,104.0,278.0,6.2,0.831,0.573,0.258,0.0,0.0,0.169,0.599,0.68,0.418,0.0,0.0,0.417,0.726,1.0,0.103,20.0,0.611,0.545,0.0,0.0,1669178,DeAndre' Bembry,https://www.basketball-reference.com/players/b/bembrde01.html,,15566490,71731,471,513,11588,440,772.5333333333333,29.33333333333333
199,1630206,Jay Scrubb,https://twitter.com/jayscrubb,jayscrubb,https://instagram.com/jayscrubb,jayscrubb,758169362964643840,8562,1735,1454,127,3528,29,SG,21.0,LAC,18.0,0.0,121.0,18.0,46.0,0.391,6.0,21.0,0.286,12.0,25.0,0.48,0.457,7.0,10.0,0.7,2.0,14.0,16.0,8.0,4.0,3.0,7.0,9.0,49.0,16.2,0.543,0.239,0.087,0.13,0.087,0.457,0.48,0.545,0.5,0.5,0.25,0.286,0.333,0.667,0.043,1.0,0.143,0.667,0.0,0.0,462629,Jay Scrubb,https://www.basketball-reference.com/players/s/scrubja01.html,2.0334293948126803,4935797095,49325,891,15,13411,361,1268.608108108108,34.14864864864865
200,202704,Reggie Jackson,https://twitter.com/Reggie_Jackson,Reggie_Jackson,https://instagram.com/reggie_jackson,reggie_jackson,266819783,115513,5122,130,90,2163,23,SG,31.0,LAC,52.0,52.0,1586.0,322.0,818.0,0.394,123.0,372.0,0.331,199.0,446.0,0.446,0.469,90.0,105.0,0.857,25.0,149.0,174.0,212.0,39.0,6.0,113.0,100.0,857.0,16.8,0.545,0.132,0.191,0.095,0.127,0.455,0.446,0.602,0.449,0.385,0.327,0.331,0.201,0.626,0.009,5.0,0.194,0.361,1.0,0.0,10384500,Reggie Jackson,https://www.basketball-reference.com/players/j/jacksre01.html,0.4222959781335416,192371147,179605,508,234,0,0,0.0,0.0
201,202695,Kawhi Leonard,https://twitter.com/kawhileonard,kawhileonard,,,2584213500,476554,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39344900,Kawhi Leonard,https://www.basketball-reference.com/players/l/leonaka01.html,0.0,0,0,0,0,0,0,0.0,0.0
202,1630527,Brandon Boston Jr.,https://twitter.com/bboston_,bboston_,https://instagram.com/brandonboston,brandonboston,3426779775,29891,1207,0,0,0,0,SG,20.0,LAC,39.0,0.0,605.0,93.0,256.0,0.363,26.0,90.0,0.289,67.0,166.0,0.404,0.414,47.0,55.0,0.855,13.0,79.0,92.0,34.0,20.0,10.0,26.0,34.0,259.0,14.6,0.648,0.254,0.141,0.105,0.148,0.352,0.404,0.6,0.111,0.481,0.289,0.289,0.642,0.577,0.074,14.0,0.233,0.381,1.0,0.0,925258,Brandon Boston Jr.,https://www.basketball-reference.com/players/b/bostobr01.html,0.0,1204377997,466213,177,46,114058,503,7751.514563106796,34.18446601941748
203,1628379,Luke Kennard,https://twitter.com/LukeKennard5,LukeKennard5,https://instagram.com/lukekennard5,lukekennard5,1708510310,91473,4092,12512,566,23886,171,SG,25.0,LAC,46.0,10.0,1294.0,187.0,429.0,0.436,123.0,286.0,0.43,64.0,143.0,0.448,0.579,45.0,51.0,0.882,11.0,153.0,164.0,101.0,29.0,5.0,37.0,72.0,542.0,20.7,0.333,0.054,0.084,0.131,0.065,0.667,0.448,0.565,0.444,0.464,0.321,0.43,0.594,0.919,0.0,0.0,0.147,0.429,0.0,0.0,12727273,Luke Kennard,https://www.basketball-reference.com/players/k/kennalu01.html,5.8372434017595305,308110609,204849,378,164,19810,464,1575.7954545454545,36.90909090909091
204,1629599,Amir Coffey,https://twitter.com/coffeyshop_,coffeyshop_,https://instagram.com/coffeyshop,coffeyshop,532817694,9935,3341,365,111,3590,36,SG,24.0,LAC,43.0,20.0,949.0,121.0,261.0,0.464,62.0,156.0,0.397,59.0,105.0,0.562,0.582,63.0,71.0,0.887,21.0,111.0,132.0,69.0,22.0,10.0,21.0,55.0,367.0,18.0,0.402,0.146,0.134,0.077,0.046,0.598,0.562,0.842,0.429,0.45,0.25,0.397,0.593,0.968,0.042,10.0,0.282,0.341,1.0,0.0,462629,Amir Coffey,https://www.basketball-reference.com/players/c/coffeam01.html,1.074528584256211,1299470741,3,3,19,0,0,0.0,0.0
205,202694,Marcus Morris Sr.,https://twitter.com/MookMorris2,MookMorris2,https://instagram.com/foestar13,foestar13,143203547,154918,3758,6865,8224,54456,5176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15627907,Marcus Morris Sr.,https://www.basketball-reference.com/players/m/morrima03.html,14.490686535391166,21005865,343231,506,137,35985,1784,2152.948717948718,106.73504273504273
206,201586,Serge Ibaka,https://twitter.com/sergeibaka,sergeibaka,https://instagram.com/sergeibaka,sergeibaka,80480330,910298,7544,1169,483,11624,320,C,32.0,LAC,35.0,10.0,538.0,94.0,192.0,0.49,24.0,62.0,0.387,70.0,130.0,0.538,0.552,20.0,29.0,0.69,40.0,110.0,150.0,36.0,7.0,26.0,33.0,56.0,232.0,13.9,0.677,0.182,0.271,0.12,0.104,0.323,0.538,0.743,0.519,0.435,0.35,0.387,0.7,1.0,0.068,12.0,0.032,0.5,0.0,0.0,9720900,Serge Ibaka,https://www.basketball-reference.com/players/i/ibakase01.html,1.5408271474019088,23489943,1204952,198,390,245132,2828,16342.133333333331,188.53333333333333
207,202339,Eric Bledsoe,https://twitter.com/EBled2,EBled2,https://instagram.com/thebledshow,thebledshow,98576365,236241,4688,269,104,1723,33,PG,32.0,LAC,54.0,29.0,1361.0,197.0,468.0,0.421,51.0,163.0,0.313,146.0,305.0,0.479,0.475,89.0,117.0,0.761,28.0,154.0,182.0,225.0,69.0,19.0,116.0,85.0,534.0,14.2,0.652,0.231,0.194,0.107,0.12,0.348,0.479,0.611,0.462,0.44,0.286,0.313,0.301,0.902,0.002,1.0,0.129,0.333,2.0,0.0,18125000,Eric Bledsoe,https://www.basketball-reference.com/players/b/bledser01.html,0.3675341296928328,14625094,532720,887,2,2774,41,9709.0,143.5
208,202331,Paul George,https://twitter.com/Yg_Trece,Yg_Trece,https://instagram.com/ygtrece,ygtrece,53643297,2404589,16928,3575,554,18481,279,SF,31.0,LAC,26.0,26.0,924.0,234.0,556.0,0.421,70.0,217.0,0.323,164.0,339.0,0.484,0.484,103.0,117.0,0.88,11.0,174.0,185.0,142.0,53.0,10.0,109.0,65.0,641.0,16.4,0.61,0.147,0.122,0.167,0.173,0.39,0.484,0.659,0.382,0.473,0.417,0.323,0.22,0.557,0.022,10.0,0.166,0.5,0.0,0.0,39344970,Paul George,https://www.basketball-reference.com/players/g/georgpa01.html,1.0917414933837428,18706841,9312430,723,1483,1198884,150,76292.61818181818,9.545454545454549
209,1629611,Terance Mann,https://twitter.com/terance_mann,terance_mann,https://instagram.com/terance,terance,920109486899105792,23740,2010,5903,571,24551,224,SF,25.0,LAC,55.0,20.0,1570.0,212.0,447.0,0.474,54.0,151.0,0.358,158.0,296.0,0.534,0.535,72.0,95.0,0.758,73.0,207.0,280.0,129.0,35.0,6.0,54.0,121.0,550.0,13.0,0.662,0.309,0.145,0.132,0.076,0.338,0.534,0.659,0.477,0.424,0.324,0.358,0.532,0.852,0.103,38.0,0.397,0.35,3.0,0.0,1782621,Terance Mann,https://www.basketball-reference.com/players/m/mannte01.html,12.214427860696516,329743334,135028,1074,56,123126,1775,10260.5,147.91666666666666
210,1630554,Jason Preston,https://twitter.com/Treballjay11,Treballjay11,https://instagram.com/jasonpreston0,jasonpreston0,1488144572,17418,4043,747,55,5512,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062303,Jason Preston,https://www.basketball-reference.com/players/p/prestja01.html,1.3633440514469453,183949719,70886,719,61,26718,155,1889.1515151515152,10.95959595959596
211,1626159,Justise Winslow,https://twitter.com/IAmJustise,IAmJustise,https://instagram.com/iamjustise,iamjustise,230278157,121565,9046,0,0,0,0,SF,25.0,TOT,40.0,3.0,565.0,76.0,169.0,0.45,7.0,41.0,0.171,69.0,128.0,0.539,0.47,26.0,43.0,0.605,33.0,122.0,155.0,59.0,27.0,21.0,42.0,50.0,185.0,10.4,0.757,0.361,0.266,0.077,0.053,0.243,0.539,0.721,0.422,0.231,0.333,0.171,0.681,1.0,0.03,4.0,0.439,0.222,2.0,0.0,3902439,Justise Winslow,https://www.basketball-reference.com/players/w/winslju01.html,0.0,19925513,562888,716,161,56238,1071,6056.4,115.33846153846152
212,201587,Nicolas Batum,https://twitter.com/nicolas88batum,nicolas88batum,https://instagram.com/nicbatum88,nicbatum88,164326175,1017031,9155,6036,1664,78545,687,PF,33.0,LAC,35.0,30.0,871.0,112.0,232.0,0.483,68.0,168.0,0.405,44.0,64.0,0.688,0.629,16.0,24.0,0.667,16.0,139.0,155.0,55.0,35.0,26.0,27.0,51.0,308.0,20.4,0.276,0.121,0.039,0.047,0.069,0.724,0.688,0.857,0.556,0.727,0.438,0.405,0.841,0.971,0.052,10.0,0.315,0.434,0.0,0.0,12026998,Nicolas Batum,https://www.basketball-reference.com/players/b/batumni01.html,8.579464773347897,1206281444,274255,258,1106,101122,688,7953.415730337079,54.1123595505618
